SiteInteret.csv,http://donnees.ville.sherbrooke.qc.ca/storage/f/2014-09-18T14%3A51%3A47.478Z/siteinteret.csv
nodes.csv,http://donnees.ville.sherbrooke.qc.ca/storage/f/2016-04-19T22%3A27%3A46.038Z/nodes.csv
restaurants.json,https://www.donneesquebec.ca/recherche/dataset/61b5b4e9-d038-4995-b85a-de039dc1b06b/resource/386e62b2-47ae-43bc-a85a-efbcaf3130ba/download/restaurants.json
attraits.json,https://www.donneesquebec.ca/recherche/dataset/c3f0a3db-2f74-4a70-a766-ecc0a2f5d5a1/resource/d4cf027d-8bea-4f81-9a14-73f585999036/download/attraits.json
